S_No,State_Name,District_Name,Season,Irrigation,pH,Moisture,Soil_Temp,Climate
23000,Uttar Pradesh,ETAH,Kharif     ,low,6.0,90,15,Composite
23001,Uttar Pradesh,ETAH,Kharif     ,medium,6.0,80,25,Composite
23002,Uttar Pradesh,ETAH,Kharif     ,low,6.5,90,15,Composite
23003,Uttar Pradesh,ETAH,Kharif     ,low,6.8,90,15,Composite
23004,Uttar Pradesh,ETAH,Kharif     ,medium,6.25,80,25,Composite
23005,Uttar Pradesh,ETAH,Kharif     ,medium,6.3,80,25,Composite
23006,Uttar Pradesh,ETAH,Kharif     ,high,6.0,60,4,Composite
23007,Uttar Pradesh,ETAH,Kharif     ,low,7.5,90,15,Composite
23008,Uttar Pradesh,ETAH,Kharif     ,low,6.5,90,15,Composite
23009,Uttar Pradesh,ETAH,Kharif     ,high,6.0,60,40,Composite
23010,Uttar Pradesh,ETAH,Kharif     ,medium,6.5,80,25,Composite
23011,Uttar Pradesh,ETAH,Kharif     ,low,6.0,90,15,Composite
23012,Uttar Pradesh,ETAH,Rabi       ,low,6.0,90,15,Composite
23013,Uttar Pradesh,ETAH,Rabi       ,low,6.0,90,15,Composite
23014,Uttar Pradesh,ETAH,Rabi       ,medium,6.45,80,25,Composite
23015,Uttar Pradesh,ETAH,Rabi       ,medium,6.25,80,25,Composite
23016,Uttar Pradesh,ETAH,Rabi       ,high,6.2,60,40,Composite
23017,Uttar Pradesh,ETAH,Rabi       ,low,6.25,90,15,Composite
23018,Uttar Pradesh,ETAH,Rabi       ,low,6.5,90,15,Composite
23019,Uttar Pradesh,ETAH,Rabi       ,high,6.4,60,40,Composite
23020,Uttar Pradesh,ETAH,Rabi       ,medium,6.0,80,25,Composite
23021,Uttar Pradesh,ETAH,Rabi       ,medium,6.0,80,25,Composite
23022,Uttar Pradesh,ETAH,Summer     ,high,6.0,60,40,Composite
23023,Uttar Pradesh,ETAH,Summer     ,medium,6.25,80,25,Composite
23024,Uttar Pradesh,ETAH,Summer     ,medium,6.3,80,25,Composite
23025,Uttar Pradesh,ETAH,Summer     ,low,6.25,90,15,Composite
23026,Uttar Pradesh,ETAH,Summer     ,medium,6.0,80,25,Composite
23027,Uttar Pradesh,ETAH,Summer     ,low,6.0,90,15,Composite
23028,Uttar Pradesh,ETAH,Kharif     ,low,6.4,90,15,Composite
23029,Uttar Pradesh,ETAH,Kharif     ,low,6.0,90,15,Composite
23030,Uttar Pradesh,ETAH,Kharif     ,medium,6.0,80,25,Composite
23031,Uttar Pradesh,ETAH,Kharif     ,low,6.0,90,15,Composite
23032,Uttar Pradesh,ETAH,Kharif     ,medium,6.0,80,25,Composite
23033,Uttar Pradesh,ETAH,Kharif     ,low,6.5,90,15,Composite
23034,Uttar Pradesh,ETAH,Kharif     ,medium,6.25,80,25,Composite
23035,Uttar Pradesh,ETAH,Kharif     ,medium,6.3,80,25,Composite
23036,Uttar Pradesh,ETAH,Kharif     ,high,6.0,60,4,Composite
23037,Uttar Pradesh,ETAH,Kharif     ,low,7.5,90,15,Composite
23038,Uttar Pradesh,ETAH,Kharif     ,low,6.5,90,15,Composite
23039,Uttar Pradesh,ETAH,Kharif     ,high,6.0,60,40,Composite
23040,Uttar Pradesh,ETAH,Kharif     ,medium,6.5,80,25,Composite
23041,Uttar Pradesh,ETAH,Kharif     ,low,6.0,90,15,Composite
23042,Uttar Pradesh,ETAH,Rabi       ,low,6.0,90,15,Composite
23043,Uttar Pradesh,ETAH,Rabi       ,medium,6.25,80,25,Composite
23044,Uttar Pradesh,ETAH,Rabi       ,high,6.2,60,40,Composite
23045,Uttar Pradesh,ETAH,Rabi       ,low,6.25,90,15,Composite
23046,Uttar Pradesh,ETAH,Rabi       ,low,6.5,90,15,Composite
23047,Uttar Pradesh,ETAH,Rabi       ,high,6.4,60,40,Composite
23048,Uttar Pradesh,ETAH,Rabi       ,medium,6.0,80,25,Composite
23049,Uttar Pradesh,ETAH,Rabi       ,medium,6.0,80,25,Composite
23050,Uttar Pradesh,ETAH,Summer     ,medium,6.25,80,25,Composite
23051,Uttar Pradesh,ETAH,Summer     ,medium,6.3,80,25,Composite
23052,Uttar Pradesh,ETAH,Summer     ,medium,6.0,80,25,Composite
23053,Uttar Pradesh,ETAH,Summer     ,low,6.0,90,15,Composite
23054,Uttar Pradesh,ETAH,Kharif     ,low,6.4,90,15,Composite
23055,Uttar Pradesh,ETAH,Kharif     ,low,6.0,90,15,Composite
23056,Uttar Pradesh,ETAH,Kharif     ,low,6.0,90,15,Composite
23057,Uttar Pradesh,ETAH,Kharif     ,medium,6.0,80,25,Composite
23058,Uttar Pradesh,ETAH,Kharif     ,low,6.5,90,15,Composite
23059,Uttar Pradesh,ETAH,Kharif     ,medium,6.25,80,25,Composite
23060,Uttar Pradesh,ETAH,Kharif     ,medium,6.3,80,25,Composite
23061,Uttar Pradesh,ETAH,Kharif     ,high,6.0,60,4,Composite
23062,Uttar Pradesh,ETAH,Kharif     ,low,7.5,90,15,Composite
23063,Uttar Pradesh,ETAH,Kharif     ,low,6.5,90,15,Composite
23064,Uttar Pradesh,ETAH,Kharif     ,high,6.0,60,40,Composite
23065,Uttar Pradesh,ETAH,Kharif     ,medium,6.5,80,25,Composite
23066,Uttar Pradesh,ETAH,Kharif     ,low,6.0,90,15,Composite
23067,Uttar Pradesh,ETAH,Rabi       ,low,6.0,90,15,Composite
23068,Uttar Pradesh,ETAH,Rabi       ,low,6.0,90,15,Composite
23069,Uttar Pradesh,ETAH,Rabi       ,medium,6.45,80,25,Composite
23070,Uttar Pradesh,ETAH,Rabi       ,medium,6.25,80,25,Composite
23071,Uttar Pradesh,ETAH,Rabi       ,medium,6.25,80,25,Composite
23072,Uttar Pradesh,ETAH,Rabi       ,high,6.2,60,40,Composite
23073,Uttar Pradesh,ETAH,Rabi       ,low,6.25,90,15,Composite
23074,Uttar Pradesh,ETAH,Rabi       ,low,6.5,90,15,Composite
23075,Uttar Pradesh,ETAH,Rabi       ,high,6.4,60,40,Composite
23076,Uttar Pradesh,ETAH,Rabi       ,medium,6.0,80,25,Composite
23077,Uttar Pradesh,ETAH,Rabi       ,medium,6.0,80,25,Composite
23078,Uttar Pradesh,ETAH,Summer     ,high,6.0,60,40,Composite
23079,Uttar Pradesh,ETAH,Summer     ,medium,6.25,80,25,Composite
23080,Uttar Pradesh,ETAH,Summer     ,medium,6.3,80,25,Composite
23081,Uttar Pradesh,ETAH,Summer     ,low,6.25,90,15,Composite
23082,Uttar Pradesh,ETAH,Summer     ,medium,6.0,80,25,Composite
23083,Uttar Pradesh,ETAH,Summer     ,low,6.0,90,15,Composite
23084,Uttar Pradesh,ETAH,Kharif     ,low,6.4,90,15,Composite
23085,Uttar Pradesh,ETAH,Kharif     ,low,6.0,90,15,Composite
23086,Uttar Pradesh,ETAH,Kharif     ,low,6.0,90,15,Composite
23087,Uttar Pradesh,ETAH,Kharif     ,medium,6.0,80,25,Composite
23088,Uttar Pradesh,ETAH,Kharif     ,low,6.5,90,15,Composite
23089,Uttar Pradesh,ETAH,Kharif     ,medium,6.25,80,25,Composite
23090,Uttar Pradesh,ETAH,Kharif     ,medium,6.3,80,25,Composite
23091,Uttar Pradesh,ETAH,Kharif     ,high,6.0,60,4,Composite
23092,Uttar Pradesh,ETAH,Kharif     ,low,7.5,90,15,Composite
23093,Uttar Pradesh,ETAH,Kharif     ,low,6.5,90,15,Composite
23094,Uttar Pradesh,ETAH,Kharif     ,high,6.0,60,40,Composite
23095,Uttar Pradesh,ETAH,Kharif     ,medium,6.5,80,25,Composite
23096,Uttar Pradesh,ETAH,Kharif     ,low,6.0,90,15,Composite
23097,Uttar Pradesh,ETAH,Rabi       ,low,6.0,90,15,Composite
23098,Uttar Pradesh,ETAH,Rabi       ,low,6.0,90,15,Composite
23099,Uttar Pradesh,ETAH,Rabi       ,medium,6.45,80,25,Composite
23100,Uttar Pradesh,ETAH,Rabi       ,medium,6.25,80,25,Composite
23101,Uttar Pradesh,ETAH,Rabi       ,high,6.2,60,40,Composite
23102,Uttar Pradesh,ETAH,Rabi       ,low,6.25,90,15,Composite
23103,Uttar Pradesh,ETAH,Rabi       ,low,6.5,90,15,Composite
23104,Uttar Pradesh,ETAH,Rabi       ,high,6.4,60,40,Composite
23105,Uttar Pradesh,ETAH,Rabi       ,medium,6.0,80,25,Composite
23106,Uttar Pradesh,ETAH,Rabi       ,medium,6.0,80,25,Composite
23107,Uttar Pradesh,ETAH,Summer     ,high,6.0,60,40,Composite
23108,Uttar Pradesh,ETAH,Summer     ,medium,6.25,80,25,Composite
23109,Uttar Pradesh,ETAH,Summer     ,medium,6.3,80,25,Composite
23110,Uttar Pradesh,ETAH,Summer     ,low,6.25,90,15,Composite
23111,Uttar Pradesh,ETAH,Summer     ,medium,6.0,80,25,Composite
23112,Uttar Pradesh,ETAH,Summer     ,low,6.0,90,15,Composite
23113,Uttar Pradesh,ETAH,Kharif     ,low,6.4,90,15,Composite
23114,Uttar Pradesh,ETAH,Kharif     ,low,6.0,90,15,Composite
23115,Uttar Pradesh,ETAH,Kharif     ,medium,6.0,80,25,Composite
23116,Uttar Pradesh,ETAH,Kharif     ,low,6.0,90,15,Composite
23117,Uttar Pradesh,ETAH,Kharif     ,medium,6.0,80,25,Composite
23118,Uttar Pradesh,ETAH,Kharif     ,low,6.5,90,15,Composite
23119,Uttar Pradesh,ETAH,Kharif     ,medium,6.25,80,25,Composite
23120,Uttar Pradesh,ETAH,Kharif     ,medium,6.3,80,25,Composite
23121,Uttar Pradesh,ETAH,Kharif     ,high,6.0,60,4,Composite
23122,Uttar Pradesh,ETAH,Kharif     ,low,7.5,90,15,Composite
23123,Uttar Pradesh,ETAH,Kharif     ,low,6.5,90,15,Composite
23124,Uttar Pradesh,ETAH,Kharif     ,high,6.0,60,40,Composite
23125,Uttar Pradesh,ETAH,Kharif     ,medium,6.5,80,25,Composite
23126,Uttar Pradesh,ETAH,Kharif     ,low,6.0,90,15,Composite
23127,Uttar Pradesh,ETAH,Rabi       ,low,6.0,90,15,Composite
23128,Uttar Pradesh,ETAH,Rabi       ,low,6.0,90,15,Composite
23129,Uttar Pradesh,ETAH,Rabi       ,medium,6.45,80,25,Composite
23130,Uttar Pradesh,ETAH,Rabi       ,medium,6.25,80,25,Composite
23131,Uttar Pradesh,ETAH,Rabi       ,high,6.2,60,40,Composite
23132,Uttar Pradesh,ETAH,Rabi       ,low,6.25,90,15,Composite
23133,Uttar Pradesh,ETAH,Rabi       ,low,6.6,90,15,Composite
23134,Uttar Pradesh,ETAH,Rabi       ,low,6.5,90,15,Composite
23135,Uttar Pradesh,ETAH,Rabi       ,high,6.4,60,40,Composite
23136,Uttar Pradesh,ETAH,Rabi       ,medium,6.0,80,25,Composite
23137,Uttar Pradesh,ETAH,Rabi       ,medium,6.0,80,25,Composite
23138,Uttar Pradesh,ETAH,Summer     ,high,6.0,60,40,Composite
23139,Uttar Pradesh,ETAH,Summer     ,medium,6.25,80,25,Composite
23140,Uttar Pradesh,ETAH,Summer     ,medium,6.3,80,25,Composite
23141,Uttar Pradesh,ETAH,Summer     ,low,6.25,90,15,Composite
23142,Uttar Pradesh,ETAH,Summer     ,low,6.0,90,15,Composite
23143,Uttar Pradesh,ETAH,Kharif     ,low,6.4,90,15,Composite
23144,Uttar Pradesh,ETAH,Kharif     ,low,6.0,90,15,Composite
23145,Uttar Pradesh,ETAH,Kharif     ,low,6.0,90,15,Composite
23146,Uttar Pradesh,ETAH,Kharif     ,medium,6.0,80,25,Composite
23147,Uttar Pradesh,ETAH,Kharif     ,low,6.5,90,15,Composite
23148,Uttar Pradesh,ETAH,Kharif     ,medium,6.25,80,25,Composite
23149,Uttar Pradesh,ETAH,Kharif     ,medium,6.3,80,25,Composite
23150,Uttar Pradesh,ETAH,Kharif     ,high,6.0,60,4,Composite
23151,Uttar Pradesh,ETAH,Kharif     ,low,6.5,90,15,Composite
23152,Uttar Pradesh,ETAH,Kharif     ,high,6.0,60,40,Composite
23153,Uttar Pradesh,ETAH,Kharif     ,medium,6.5,80,25,Composite
23154,Uttar Pradesh,ETAH,Kharif     ,low,6.0,90,15,Composite
23155,Uttar Pradesh,ETAH,Rabi       ,low,6.0,90,15,Composite
23156,Uttar Pradesh,ETAH,Rabi       ,low,6.0,90,15,Composite
23157,Uttar Pradesh,ETAH,Rabi       ,medium,6.45,80,25,Composite
23158,Uttar Pradesh,ETAH,Rabi       ,medium,6.25,80,25,Composite
23159,Uttar Pradesh,ETAH,Rabi       ,high,6.2,60,40,Composite
23160,Uttar Pradesh,ETAH,Rabi       ,low,6.25,90,15,Composite
23161,Uttar Pradesh,ETAH,Rabi       ,low,6.6,90,15,Composite
23162,Uttar Pradesh,ETAH,Rabi       ,low,6.5,90,15,Composite
23163,Uttar Pradesh,ETAH,Rabi       ,high,6.4,60,40,Composite
23164,Uttar Pradesh,ETAH,Rabi       ,medium,6.0,80,25,Composite
23165,Uttar Pradesh,ETAH,Rabi       ,medium,6.0,80,25,Composite
23166,Uttar Pradesh,ETAH,Summer     ,high,6.0,60,40,Composite
23167,Uttar Pradesh,ETAH,Summer     ,medium,6.25,80,25,Composite
23168,Uttar Pradesh,ETAH,Summer     ,medium,6.3,80,25,Composite
23169,Uttar Pradesh,ETAH,Summer     ,low,6.25,90,15,Composite
23170,Uttar Pradesh,ETAH,Summer     ,low,6.0,90,15,Composite
23171,Uttar Pradesh,ETAWAH,Kharif     ,low,6.4,90,15,Warm-humid
23172,Uttar Pradesh,ETAWAH,Kharif     ,low,6.0,90,15,Warm-humid
23173,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.0,80,25,Warm-humid
23174,Uttar Pradesh,ETAWAH,Kharif     ,low,6.8,90,15,Warm-humid
23175,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.25,80,25,Warm-humid
23176,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.3,80,25,Warm-humid
23177,Uttar Pradesh,ETAWAH,Kharif     ,low,6.5,90,15,Warm-humid
23178,Uttar Pradesh,ETAWAH,Kharif     ,low,6.25,90,15,Warm-humid
23179,Uttar Pradesh,ETAWAH,Kharif     ,high,6.0,60,4,Warm-humid
23180,Uttar Pradesh,ETAWAH,Kharif     ,low,6.5,90,15,Warm-humid
23181,Uttar Pradesh,ETAWAH,Kharif     ,low,6.34,90,15,Warm-humid
23182,Uttar Pradesh,ETAWAH,Kharif     ,low,6.0,90,15,Warm-humid
23183,Uttar Pradesh,ETAWAH,Rabi       ,low,6.0,90,15,Warm-humid
23184,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.25,80,25,Warm-humid
23185,Uttar Pradesh,ETAWAH,Rabi       ,high,6.2,60,40,Warm-humid
23186,Uttar Pradesh,ETAWAH,Rabi       ,low,6.6,90,15,Warm-humid
23187,Uttar Pradesh,ETAWAH,Rabi       ,high,6.4,60,40,Warm-humid
23188,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.0,80,25,Warm-humid
23189,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.0,80,25,Warm-humid
23190,Uttar Pradesh,ETAWAH,Summer     ,medium,6.25,80,25,Warm-humid
23191,Uttar Pradesh,ETAWAH,Summer     ,medium,6.3,80,25,Warm-humid
23192,Uttar Pradesh,ETAWAH,Summer     ,low,6.0,90,15,Warm-humid
23193,Uttar Pradesh,ETAWAH,Whole Year ,low,6.5,90,15,Warm-humid
23194,Uttar Pradesh,ETAWAH,Whole Year ,high,6.0,60,40,Warm-humid
23195,Uttar Pradesh,ETAWAH,Kharif     ,low,6.4,90,15,Warm-humid
23196,Uttar Pradesh,ETAWAH,Kharif     ,low,6.0,90,15,Warm-humid
23197,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.0,80,25,Warm-humid
23198,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.0,80,25,Warm-humid
23199,Uttar Pradesh,ETAWAH,Kharif     ,low,6.8,90,15,Warm-humid
23200,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.25,80,25,Warm-humid
23201,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.3,80,25,Warm-humid
23202,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.0,80,25,Warm-humid
23203,Uttar Pradesh,ETAWAH,Kharif     ,high,6.0,60,4,Warm-humid
23204,Uttar Pradesh,ETAWAH,Kharif     ,low,6.5,90,15,Warm-humid
23205,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.0,80,25,Warm-humid
23206,Uttar Pradesh,ETAWAH,Kharif     ,low,6.0,90,15,Warm-humid
23207,Uttar Pradesh,ETAWAH,Rabi       ,low,6.0,90,15,Warm-humid
23208,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.25,80,25,Warm-humid
23209,Uttar Pradesh,ETAWAH,Rabi       ,high,6.2,60,40,Warm-humid
23210,Uttar Pradesh,ETAWAH,Rabi       ,low,6.6,90,15,Warm-humid
23211,Uttar Pradesh,ETAWAH,Rabi       ,high,6.4,60,40,Warm-humid
23212,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.0,80,25,Warm-humid
23213,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.0,80,25,Warm-humid
23214,Uttar Pradesh,ETAWAH,Summer     ,medium,6.25,80,25,Warm-humid
23215,Uttar Pradesh,ETAWAH,Summer     ,medium,6.3,80,25,Warm-humid
23216,Uttar Pradesh,ETAWAH,Summer     ,high,6.0,60,4,Warm-humid
23217,Uttar Pradesh,ETAWAH,Summer     ,low,6.0,90,15,Warm-humid
23218,Uttar Pradesh,ETAWAH,Whole Year ,low,6.25,90,15,Warm-humid
23219,Uttar Pradesh,ETAWAH,Whole Year ,low,6.5,90,15,Warm-humid
23220,Uttar Pradesh,ETAWAH,Whole Year ,low,7.5,90,15,Warm-humid
23221,Uttar Pradesh,ETAWAH,Whole Year ,high,6.0,60,40,Warm-humid
23222,Uttar Pradesh,ETAWAH,Kharif     ,low,6.4,90,15,Warm-humid
23223,Uttar Pradesh,ETAWAH,Kharif     ,low,6.0,90,15,Warm-humid
23224,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.0,80,25,Warm-humid
23225,Uttar Pradesh,ETAWAH,Kharif     ,low,6.8,90,15,Warm-humid
23226,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.25,80,25,Warm-humid
23227,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.3,80,25,Warm-humid
23228,Uttar Pradesh,ETAWAH,Kharif     ,high,6.0,60,4,Warm-humid
23229,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.0,80,25,Warm-humid
23230,Uttar Pradesh,ETAWAH,Kharif     ,low,6.0,90,15,Warm-humid
23231,Uttar Pradesh,ETAWAH,Rabi       ,low,6.0,90,15,Warm-humid
23232,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.25,80,25,Warm-humid
23233,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.25,80,25,Warm-humid
23234,Uttar Pradesh,ETAWAH,Rabi       ,high,6.4,60,40,Warm-humid
23235,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.0,80,25,Warm-humid
23236,Uttar Pradesh,ETAWAH,Summer     ,medium,6.3,80,25,Warm-humid
23237,Uttar Pradesh,ETAWAH,Summer     ,low,6.0,90,15,Warm-humid
23238,Uttar Pradesh,ETAWAH,Whole Year ,low,6.25,90,15,Warm-humid
23239,Uttar Pradesh,ETAWAH,Whole Year ,low,6.6,90,15,Warm-humid
23240,Uttar Pradesh,ETAWAH,Whole Year ,low,6.5,90,15,Warm-humid
23241,Uttar Pradesh,ETAWAH,Whole Year ,high,6.0,60,40,Warm-humid
23242,Uttar Pradesh,ETAWAH,Kharif     ,low,6.4,90,15,Warm-humid
23243,Uttar Pradesh,ETAWAH,Kharif     ,low,6.0,90,15,Warm-humid
23244,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.0,80,25,Warm-humid
23245,Uttar Pradesh,ETAWAH,Kharif     ,low,6.8,90,15,Warm-humid
23246,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.25,80,25,Warm-humid
23247,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.3,80,25,Warm-humid
23248,Uttar Pradesh,ETAWAH,Kharif     ,high,6.0,60,4,Warm-humid
23249,Uttar Pradesh,ETAWAH,Kharif     ,low,6.5,90,15,Warm-humid
23250,Uttar Pradesh,ETAWAH,Kharif     ,low,6.0,90,15,Warm-humid
23251,Uttar Pradesh,ETAWAH,Rabi       ,low,6.0,90,15,Warm-humid
23252,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.25,80,25,Warm-humid
23253,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.25,80,25,Warm-humid
23254,Uttar Pradesh,ETAWAH,Rabi       ,high,6.2,60,40,Warm-humid
23255,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.3,80,25,Warm-humid
23256,Uttar Pradesh,ETAWAH,Rabi       ,low,6.6,90,15,Warm-humid
23257,Uttar Pradesh,ETAWAH,Rabi       ,high,6.4,60,40,Warm-humid
23258,Uttar Pradesh,ETAWAH,Rabi       ,low,6.0,90,15,Warm-humid
23259,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.0,80,25,Warm-humid
23260,Uttar Pradesh,ETAWAH,Whole Year ,low,6.5,90,15,Warm-humid
23261,Uttar Pradesh,ETAWAH,Whole Year ,high,6.0,60,40,Warm-humid
23262,Uttar Pradesh,ETAWAH,Kharif     ,low,6.4,90,15,Warm-humid
23263,Uttar Pradesh,ETAWAH,Kharif     ,low,6.0,90,15,Warm-humid
23264,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.0,80,25,Warm-humid
23265,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.0,80,25,Warm-humid
23266,Uttar Pradesh,ETAWAH,Kharif     ,low,6.8,90,15,Warm-humid
23267,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.25,80,25,Warm-humid
23268,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.3,80,25,Warm-humid
23269,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.0,80,25,Warm-humid
23270,Uttar Pradesh,ETAWAH,Kharif     ,high,6.0,60,4,Warm-humid
23271,Uttar Pradesh,ETAWAH,Kharif     ,low,6.5,90,15,Warm-humid
23272,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.0,80,25,Warm-humid
23273,Uttar Pradesh,ETAWAH,Kharif     ,low,6.0,90,15,Warm-humid
23274,Uttar Pradesh,ETAWAH,Rabi       ,low,6.0,90,15,Warm-humid
23275,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.25,80,25,Warm-humid
23276,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.25,80,25,Warm-humid
23277,Uttar Pradesh,ETAWAH,Rabi       ,high,6.2,60,40,Warm-humid
23278,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.3,80,25,Warm-humid
23279,Uttar Pradesh,ETAWAH,Rabi       ,low,6.6,90,15,Warm-humid
23280,Uttar Pradesh,ETAWAH,Rabi       ,high,6.4,60,40,Warm-humid
23281,Uttar Pradesh,ETAWAH,Rabi       ,low,6.0,90,15,Warm-humid
23282,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.0,80,25,Warm-humid
23283,Uttar Pradesh,ETAWAH,Whole Year ,low,6.5,90,15,Warm-humid
23284,Uttar Pradesh,ETAWAH,Whole Year ,high,6.0,60,40,Warm-humid
23285,Uttar Pradesh,ETAWAH,Kharif     ,low,6.0,90,15,Warm-humid
23286,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.0,80,25,Warm-humid
23287,Uttar Pradesh,ETAWAH,Kharif     ,low,6.8,90,15,Warm-humid
23288,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.25,80,25,Warm-humid
23289,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.3,80,25,Warm-humid
23290,Uttar Pradesh,ETAWAH,Kharif     ,high,6.0,60,4,Warm-humid
23291,Uttar Pradesh,ETAWAH,Kharif     ,low,6.5,90,15,Warm-humid
23292,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.0,80,25,Warm-humid
23293,Uttar Pradesh,ETAWAH,Kharif     ,low,6.0,90,15,Warm-humid
23294,Uttar Pradesh,ETAWAH,Rabi       ,low,6.0,90,15,Warm-humid
23295,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.25,80,25,Warm-humid
23296,Uttar Pradesh,ETAWAH,Rabi       ,low,6.0,90,15,Warm-humid
23297,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.25,80,25,Warm-humid
23298,Uttar Pradesh,ETAWAH,Rabi       ,high,6.2,60,40,Warm-humid
23299,Uttar Pradesh,ETAWAH,Rabi       ,low,6.25,90,15,Warm-humid
23300,Uttar Pradesh,ETAWAH,Rabi       ,low,6.6,90,15,Warm-humid
23301,Uttar Pradesh,ETAWAH,Rabi       ,high,6.4,60,40,Warm-humid
23302,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.0,80,25,Warm-humid
23303,Uttar Pradesh,ETAWAH,Summer     ,medium,6.3,80,25,Warm-humid
23304,Uttar Pradesh,ETAWAH,Summer     ,low,6.25,90,15,Warm-humid
23305,Uttar Pradesh,ETAWAH,Summer     ,low,6.0,90,15,Warm-humid
23306,Uttar Pradesh,ETAWAH,Whole Year ,low,6.5,90,15,Warm-humid
23307,Uttar Pradesh,ETAWAH,Whole Year ,low,7.5,90,15,Warm-humid
23308,Uttar Pradesh,ETAWAH,Whole Year ,high,6.0,60,40,Warm-humid
23309,Uttar Pradesh,ETAWAH,Kharif     ,low,6.4,90,15,Warm-humid
23310,Uttar Pradesh,ETAWAH,Kharif     ,low,6.0,90,15,Warm-humid
23311,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.0,80,25,Warm-humid
23312,Uttar Pradesh,ETAWAH,Kharif     ,low,6.8,90,15,Warm-humid
23313,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.25,80,25,Warm-humid
23314,Uttar Pradesh,ETAWAH,Kharif     ,medium,6.3,80,25,Warm-humid
23315,Uttar Pradesh,ETAWAH,Kharif     ,high,6.0,60,4,Warm-humid
23316,Uttar Pradesh,ETAWAH,Kharif     ,low,6.5,90,15,Warm-humid
23317,Uttar Pradesh,ETAWAH,Kharif     ,low,6.0,90,15,Warm-humid
23318,Uttar Pradesh,ETAWAH,Rabi       ,low,6.0,90,15,Warm-humid
23319,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.25,80,25,Warm-humid
23320,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.25,80,25,Warm-humid
23321,Uttar Pradesh,ETAWAH,Rabi       ,high,6.2,60,40,Warm-humid
23322,Uttar Pradesh,ETAWAH,Rabi       ,low,6.25,90,15,Warm-humid
23323,Uttar Pradesh,ETAWAH,Rabi       ,low,6.6,90,15,Warm-humid
23324,Uttar Pradesh,ETAWAH,Rabi       ,high,6.4,60,40,Warm-humid
23325,Uttar Pradesh,ETAWAH,Rabi       ,medium,6.0,80,25,Warm-humid
23326,Uttar Pradesh,ETAWAH,Summer     ,medium,6.25,80,25,Warm-humid
23327,Uttar Pradesh,ETAWAH,Summer     ,medium,6.3,80,25,Warm-humid
23328,Uttar Pradesh,ETAWAH,Summer     ,low,6.25,90,15,Warm-humid
23329,Uttar Pradesh,ETAWAH,Summer     ,low,6.0,90,15,Warm-humid
23330,Uttar Pradesh,ETAWAH,Whole Year ,low,6.5,90,15,Warm-humid
23331,Uttar Pradesh,ETAWAH,Whole Year ,high,6.0,60,40,Warm-humid
23332,Uttar Pradesh,ETAWAH,Whole Year ,low,6.0,90,15,Warm-humid
23333,Uttar Pradesh,ETAWAH,Kharif     ,low,6.0,90,15,Warm-humid
